"network","knockout","outdegree","target","share","significant","bin"
"Control","FAM49A",785,"NLK",-0.0100712736287574,FALSE,NA
"Control","FAM49A",785,"NPAS3",-0.00885216878135143,FALSE,NA
"Control","FAM49A",785,"NPL",-0.075187969924812,FALSE,NA
"Control","FAM49A",785,"NR3C1",-0.0620347394540943,FALSE,NA
"Control","FAM49A",785,"NR3C2",0.0784313725490196,FALSE,"[0,0.1]"
"Control","FAM49A",785,"NUMB",-28.0000000000001,FALSE,NA
"Control","FAM49A",785,"OSBPL1A",-0.0716435881998796,FALSE,NA
"Control","FAM49A",785,"OSBPL3",0.0919037199124726,FALSE,"[0,0.1]"
"Control","FAM49A",785,"OSBPL8",0.0121212121212121,FALSE,"[0,0.1]"
"Control","FAM49A",785,"OXR1",-0.0271028037383178,FALSE,NA
"Control","FAM49A",785,"P4HA1",0.0485008818342152,FALSE,"[0,0.1]"
"Control","FAM49A",785,"PACS1",0.036734693877551,FALSE,"[0,0.1]"
"Control","FAM49A",785,"PAN3",0.1,FALSE,"[0,0.1]"
"Control","FAM49A",785,"PARP8",-0.0131675201170446,FALSE,NA
"Control","FAM49A",785,"PBX3",0.10801393728223,FALSE,"(0.1,0.2]"
"Control","FAM49A",785,"PCCA",-0.0480591497227357,FALSE,NA
"Control","FAM49A",785,"PCDH9",0.11214953271028,FALSE,"(0.1,0.2]"
"Control","FAM49A",785,"PCM1",0.0273540241977906,FALSE,"[0,0.1]"
"Control","FAM49A",785,"PDE3B",0.0665207877461707,FALSE,"[0,0.1]"
"Control","FAM49A",785,"PDE4B",-0.0197210197210197,FALSE,NA
"Control","FAM49A",785,"PDE8A",0.0684586308273835,FALSE,"[0,0.1]"
"Control","FAM49A",785,"PDGFC",-0.00683554483313229,FALSE,NA
"Control","FAM49A",785,"PDS5B",0.0551724137931034,FALSE,"[0,0.1]"
"Control","FAM49A",785,"PEAK1",0.0170664206642066,FALSE,"[0,0.1]"
"Control","FAM49A",785,"PECAM1",0.0306122448979592,FALSE,"[0,0.1]"
"Control","FAM49A",785,"PELI1",1.03448275862069,FALSE,NA
"Control","FAM49A",785,"PELI2",0.0305676855895196,FALSE,"[0,0.1]"
"Control","FAM49A",785,"PHC2",-0.0704845814977973,FALSE,NA
"Control","FAM49A",785,"PHC3",0.00591715976331361,FALSE,"[0,0.1]"
"Control","FAM49A",785,"PIAS1",-0.0364025695931477,FALSE,NA
"Control","FAM49A",785,"PICALM",-0.0407506702412869,FALSE,NA
"Control","FAM49A",785,"PIK3R5",-0.0272727272727273,FALSE,NA
"Control","FAM49A",785,"PIP4K2A",-0.00782025819265144,FALSE,NA
"Control","FAM49A",785,"PLCL1",0.009375,FALSE,"[0,0.1]"
"Control","FAM49A",785,"PLCL2",-0.00834105653382762,FALSE,NA
"Control","FAM49A",785,"PLSCR1",0.079734219269103,FALSE,"[0,0.1]"
"Control","FAM49A",785,"PNISR",-0.0538764783180026,FALSE,NA
"Control","FAM49A",785,"PPM1L",-0.0192090395480226,FALSE,NA
"Control","FAM49A",785,"PPP1R12A",-0.033271719038817,FALSE,NA
"Control","FAM49A",785,"PPP3CA",-0.00886699507389163,FALSE,NA
"Control","FAM49A",785,"PRKAG2",0.231738035264484,FALSE,"(0.2,0.3]"
"Control","FAM49A",785,"PRKCE",0.00668449197860963,FALSE,"[0,0.1]"
"Control","FAM49A",785,"PSMA1",0.0390920554854981,FALSE,"[0,0.1]"
"Control","FAM49A",785,"PTK2",0.00542228064410122,FALSE,"[0,0.1]"
"Control","FAM49A",785,"PTPRG",-0.0110174983797797,FALSE,NA
"Control","FAM49A",785,"PTPRM",0.0318791946308725,FALSE,"[0,0.1]"
"Control","FAM49A",785,"QKI",0.113127646702964,FALSE,"(0.1,0.2]"
"Control","FAM49A",785,"RAB10",-0.0488431876606684,FALSE,NA
"Control","FAM49A",785,"RABGAP1L",-1,FALSE,NA
"Control","FAM49A",785,"RALGAPA2",-0.0192307692307692,FALSE,NA
"Control","FAM49A",785,"RAP1A",-0.150234741784038,FALSE,NA
"Control","FAM49A",785,"RAPGEF2",-0.390243902439024,FALSE,NA
"Control","FAM49A",785,"RAPGEF6",-0.00740334521524541,FALSE,NA
"Control","FAM49A",785,"RBM47",-0.0161117078410312,FALSE,NA
"Control","FAM49A",785,"RBMS1",-0.0190728476821192,FALSE,NA
"Control","FAM49A",785,"RBPJ",0.0264611805757488,FALSE,"[0,0.1]"
"Control","FAM49A",785,"RCSD1",0.0706447187928669,FALSE,"[0,0.1]"
"Control","FAM49A",785,"RERE",0.0272815849301721,FALSE,"[0,0.1]"
"Control","FAM49A",785,"REV3L",0.0222312045270817,FALSE,"[0,0.1]"
"Control","FAM49A",785,"RFX3",0.0708333333333333,FALSE,"[0,0.1]"
"Control","FAM49A",785,"RGL1",-0.00516146109052409,FALSE,NA
"Control","FAM49A",785,"RICTOR",0.00917886380550732,FALSE,"[0,0.1]"
"Control","FAM49A",785,"RIN2",-0.0149606299212598,FALSE,NA
"Control","FAM49A",785,"RNF13",0.0359477124183007,FALSE,"[0,0.1]"
"Control","FAM49A",785,"RNF144B",0.119069343065693,FALSE,"(0.1,0.2]"
"Control","FAM49A",785,"RNF149",-0.00207900207900208,FALSE,NA
"Control","FAM49A",785,"ROCK1",-0.0222804718217562,FALSE,NA
"Control","FAM49A",785,"RTN4",-0.0544425087108014,FALSE,NA
"Control","FAM49A",785,"SAMD12",0.00709438618136952,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SBF2",0.0212335692618807,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SCAF11",-0.0201342281879195,FALSE,NA
"Control","FAM49A",785,"SDCCAG8",0.00603968938740293,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SDK1",0.138888888888889,FALSE,"(0.1,0.2]"
"Control","FAM49A",785,"SEC14L1",0.0999586947542338,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SENP6",-0.25,FALSE,NA
"Control","FAM49A",785,"SGK1",0.0377387318563789,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SGK3",0.00224064530584808,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SGMS1",-0.0113196306225797,FALSE,NA
"Control","FAM49A",785,"SH3KBP1",0.0444444444444444,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SHTN1",-0.0150846210448859,FALSE,NA
"Control","FAM49A",785,"SIK3",-0.00153031194820483,FALSE,NA
"Control","FAM49A",785,"SKAP2",-5.58333333333333,FALSE,NA
"Control","FAM49A",785,"SLC22A23",0.04396482813749,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SLC25A13",0.022181982797646,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SLC2A13",0.317460317460317,FALSE,"(0.3,0.4]"
"Control","FAM49A",785,"SLC39A11",0.0132844709115896,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SLC44A1",-0.0131615026048807,FALSE,NA
"Control","FAM49A",785,"SLC4A7",0.211538461538461,FALSE,"(0.2,0.3]"
"Control","FAM49A",785,"SLC8A1",0.114285714285714,FALSE,"(0.1,0.2]"
"Control","FAM49A",785,"SLC9A9",0.00930232558139535,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SMAD2",-1.11764705882353,FALSE,NA
"Control","FAM49A",785,"SMAP2",0.09375,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SMCHD1",0.0776545166402536,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SMYD3",0.0144508670520231,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SNCA",-0.0200626959247649,FALSE,NA
"Control","FAM49A",785,"SND1",0.00541516245487365,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SNX13",-0.0159893404397069,FALSE,NA
"Control","FAM49A",785,"SORT1",-0.00271591526344378,FALSE,NA
"Control","FAM49A",785,"SOS1",-0.105691056910569,FALSE,NA
"Control","FAM49A",785,"SPECC1",-0.121771217712177,FALSE,NA
"Control","FAM49A",785,"SPIDR",0.0229976209357653,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SPIRE1",0.0110236220472441,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SPPL3",0.0469798657718121,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SPTLC2",-0.119489559164733,FALSE,NA
"Control","FAM49A",785,"SRGAP1",-0.00917431192660551,FALSE,NA
"Control","FAM49A",785,"SRGAP2B",0.0823620823620824,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SRPK2",0.00336700336700337,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SSBP2",0.0118369136343709,FALSE,"[0,0.1]"
"Control","FAM49A",785,"ST18",-0.0143266475644699,FALSE,NA
"Control","FAM49A",785,"ST6GALNAC3",0.014161220043573,FALSE,"[0,0.1]"
"Control","FAM49A",785,"ST8SIA4",-0.018981018981019,FALSE,NA
"Control","FAM49A",785,"STARD13",0.00845790715971676,FALSE,"[0,0.1]"
"Control","FAM49A",785,"STAU2",-0.0427251732101617,FALSE,NA
"Control","FAM49A",785,"STK3",-0.0644329896907217,FALSE,NA
"Control","FAM49A",785,"STX7",0.0793103448275862,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SUCLG2",-0.00576368876080692,FALSE,NA
"Control","FAM49A",785,"SUPT3H",0.00970873786407767,FALSE,"[0,0.1]"
"Control","FAM49A",785,"SYK",-0.0214707461084273,FALSE,NA
"Control","FAM49A",785,"TAB2",-0.0606060606060606,FALSE,NA
"Control","FAM49A",785,"TANC2",0.0825309491059147,FALSE,"[0,0.1]"
"Control","FAM49A",785,"TANK",0.0149425287356322,FALSE,"[0,0.1]"
"Control","FAM49A",785,"TAOK3",-0.242990654205607,FALSE,NA
"Control","FAM49A",785,"TBC1D1",-0.074656188605108,FALSE,NA
