"ko","outdegree","n_sig","all_inside","frac_targets_sig","network","col"
"SYTL3",781,1,TRUE,0,"Control split-half B","#e59866"
"CCDC88A",764,1,TRUE,0,"Control split-half B","#e59866"
"FBXO11",730,1,TRUE,0,"Control split-half B","#e59866"
"PACS1",504,1,TRUE,0,"Control split-half B","#e59866"
"USP34",716,1,TRUE,0,"Control split-half B","#e59866"
"CAB39",729,1,TRUE,0,"Control split-half B","#e59866"
"LRBA",690,1,TRUE,0,"Control split-half B","#e59866"
"PHIP",559,2,TRUE,0.00178890876565295,"Control split-half B","#e59866"
"ZNF609",721,1,TRUE,0,"Control split-half B","#e59866"
"RFX3",709,1,TRUE,0,"Control split-half B","#e59866"
"PARP8",714,1,TRUE,0,"Control split-half B","#e59866"
"RAPGEF2",660,1,TRUE,0,"Control split-half B","#e59866"
"ACAP2",730,1,TRUE,0,"Control split-half B","#e59866"
"CACNA1A",769,1,TRUE,0,"Control split-half B","#e59866"
"GNB4",753,1,TRUE,0,"Control split-half B","#e59866"
"BIRC6",586,1,TRUE,0,"Control split-half B","#e59866"
"GAS7",718,1,TRUE,0,"Control split-half B","#e59866"
"TMEM163",774,1,TRUE,0,"Control split-half B","#e59866"
"SP100",757,1,TRUE,0,"Control split-half B","#e59866"
"CAMKMT",641,1,TRUE,0,"Control split-half B","#e59866"
"IRAK3",403,1,TRUE,0,"Control split-half B","#e59866"
"MBNL2",773,1,TRUE,0,"Control split-half B","#e59866"
"DOCK11",490,1,TRUE,0,"Control split-half B","#e59866"
"ZNF292",670,1,TRUE,0,"Control split-half B","#e59866"
"ASH1L",513,1,TRUE,0,"Control split-half B","#e59866"
"PKN2",421,1,TRUE,0,"Control split-half B","#e59866"
"ZNF710",668,1,TRUE,0,"Control split-half B","#e59866"
"ACTB",733,1,TRUE,0,"Control split-half B","#e59866"
"SEC14L1",776,1,TRUE,0,"Control split-half B","#e59866"
"RHBDF2",777,1,TRUE,0,"Control split-half B","#e59866"
"STX7",688,1,TRUE,0,"Control split-half B","#e59866"
"FARP1",662,1,TRUE,0,"Control split-half B","#e59866"
"CHD2",616,1,TRUE,0,"Control split-half B","#e59866"
"FAM135A",691,1,TRUE,0,"Control split-half B","#e59866"
"NR3C1",744,1,TRUE,0,"Control split-half B","#e59866"
"ELF1",658,1,TRUE,0,"Control split-half B","#e59866"
"GPRIN3",759,1,TRUE,0,"Control split-half B","#e59866"
"AL035446.2",761,1,TRUE,0,"Control split-half B","#e59866"
"RSRC1",482,1,TRUE,0,"Control split-half B","#e59866"
"SND1",690,2,TRUE,0.00144927536231884,"Control split-half B","#e59866"
"P4HA1",608,1,TRUE,0,"Control split-half B","#e59866"
"STK3",770,1,TRUE,0,"Control split-half B","#e59866"
"ENTPD1",715,1,TRUE,0,"Control split-half B","#e59866"
"BTBD9",629,1,TRUE,0,"Control split-half B","#e59866"
"RREB1",758,1,TRUE,0,"Control split-half B","#e59866"
"WNK1",739,1,TRUE,0,"Control split-half B","#e59866"
"WIPF1",648,1,TRUE,0,"Control split-half B","#e59866"
"FAF1",511,1,TRUE,0,"Control split-half B","#e59866"
"DENND4C",707,1,TRUE,0,"Control split-half B","#e59866"
"PCNX2",749,1,TRUE,0,"Control split-half B","#e59866"
"CDK6",725,1,TRUE,0,"Control split-half B","#e59866"
"ASAH1",766,1,TRUE,0,"Control split-half B","#e59866"
"ERC1",590,1,TRUE,0,"Control split-half B","#e59866"
"ATP2C1",746,1,TRUE,0,"Control split-half B","#e59866"
"ANKRD12",759,1,TRUE,0,"Control split-half B","#e59866"
"CPED1",754,1,TRUE,0,"Control split-half B","#e59866"
"SORT1",670,1,TRUE,0,"Control split-half B","#e59866"
"EXOC6B",750,1,TRUE,0,"Control split-half B","#e59866"
"BBX",649,1,TRUE,0,"Control split-half B","#e59866"
"C20orf194",754,1,TRUE,0,"Control split-half B","#e59866"
"AL392172.2",747,1,TRUE,0,"Control split-half B","#e59866"
"NFATC2",766,1,TRUE,0,"Control split-half B","#e59866"
"TPK1",522,1,TRUE,0,"Control split-half B","#e59866"
"TFEC",696,1,TRUE,0,"Control split-half B","#e59866"
"HLA-DRB1",741,1,TRUE,0,"Control split-half B","#e59866"
"RAB10",749,1,TRUE,0,"Control split-half B","#e59866"
"BABAM2",704,1,TRUE,0,"Control split-half B","#e59866"
"NCOA3",762,1,TRUE,0,"Control split-half B","#e59866"
"GSK3B",496,1,TRUE,0,"Control split-half B","#e59866"
"DTNB",757,1,TRUE,0,"Control split-half B","#e59866"
"FRYL",767,1,TRUE,0,"Control split-half B","#e59866"
"NIBAN1",761,1,TRUE,0,"Control split-half B","#e59866"
"KCTD12",627,1,TRUE,0,"Control split-half B","#e59866"
"CMSS1",486,1,TRUE,0,"Control split-half B","#e59866"
"IFI16",766,1,TRUE,0,"Control split-half B","#e59866"
"PIK3AP1",774,1,TRUE,0,"Control split-half B","#e59866"
"TENM4",763,1,TRUE,0,"Control split-half B","#e59866"
"ATF7IP",632,1,TRUE,0,"Control split-half B","#e59866"
"ADAMTS17",627,1,TRUE,0,"Control split-half B","#e59866"
"USP53",244,1,TRUE,0,"Control split-half B","#e59866"
"ROCK1",745,1,TRUE,0,"Control split-half B","#e59866"
"CLASP1",648,1,TRUE,0,"Control split-half B","#e59866"
"IL6ST",686,1,TRUE,0,"Control split-half B","#e59866"
"CYTH1",771,1,TRUE,0,"Control split-half B","#e59866"
"ANOS1",722,1,TRUE,0,"Control split-half B","#e59866"
"AP3B1",694,1,TRUE,0,"Control split-half B","#e59866"
"PLCG2",744,1,TRUE,0,"Control split-half B","#e59866"
"AAK1",689,1,TRUE,0,"Control split-half B","#e59866"
"CDK19",753,1,TRUE,0,"Control split-half B","#e59866"
"ATRX",666,1,TRUE,0,"Control split-half B","#e59866"
"PHC2",736,1,TRUE,0,"Control split-half B","#e59866"
"CAPZB",577,1,TRUE,0,"Control split-half B","#e59866"
"WAC",588,1,TRUE,0,"Control split-half B","#e59866"
"DOCK5",768,1,TRUE,0,"Control split-half B","#e59866"
"ACSL4",422,1,TRUE,0,"Control split-half B","#e59866"
"NEDD4L",689,1,TRUE,0,"Control split-half B","#e59866"
"ARHGAP21",744,1,TRUE,0,"Control split-half B","#e59866"
"TMTC2",539,1,TRUE,0,"Control split-half B","#e59866"
"TNFRSF1B",773,1,TRUE,0,"Control split-half B","#e59866"
"SGK3",743,1,TRUE,0,"Control split-half B","#e59866"
"TBC1D1",734,1,TRUE,0,"Control split-half B","#e59866"
"ST18",646,1,TRUE,0,"Control split-half B","#e59866"
"EPSTI1",740,1,TRUE,0,"Control split-half B","#e59866"
"FBXW7",602,1,TRUE,0,"Control split-half B","#e59866"
"LRRK1",719,1,TRUE,0,"Control split-half B","#e59866"
"GNG7",740,1,TRUE,0,"Control split-half B","#e59866"
"FMNL3",760,1,TRUE,0,"Control split-half B","#e59866"
"MYO9B",750,1,TRUE,0,"Control split-half B","#e59866"
"UMAD1",527,1,TRUE,0,"Control split-half B","#e59866"
"EPS15",771,1,TRUE,0,"Control split-half B","#e59866"
"SNCA",636,1,TRUE,0,"Control split-half B","#e59866"
"WDR70",678,1,TRUE,0,"Control split-half B","#e59866"
"PRKCH",719,1,TRUE,0,"Control split-half B","#e59866"
"FTO",230,1,TRUE,0,"Control split-half B","#e59866"
"FAM49A",773,1,TRUE,0,"Control split-half B","#e59866"
"USP6NL",744,1,TRUE,0,"Control split-half B","#e59866"
"KCNK13",730,1,TRUE,0,"Control split-half B","#e59866"
"JAK2",602,1,TRUE,0,"Control split-half B","#e59866"
"RCSD1",748,1,TRUE,0,"Control split-half B","#e59866"
"ZNF407",519,1,TRUE,0,"Control split-half B","#e59866"
"AC007262.2",751,1,TRUE,0,"Control split-half B","#e59866"
"ADAM10",716,1,TRUE,0,"Control split-half B","#e59866"
"LCOR",632,1,TRUE,0,"Control split-half B","#e59866"
"AC131944.1",655,1,TRUE,0,"Control split-half B","#e59866"
"DYM",623,1,TRUE,0,"Control split-half B","#e59866"
"TXNIP",724,1,TRUE,0,"Control split-half B","#e59866"
"WASF2",733,1,TRUE,0,"Control split-half B","#e59866"
"GOLGA4",785,1,TRUE,0,"Control split-half B","#e59866"
"TRAPPC9",468,1,TRUE,0,"Control split-half B","#e59866"
"COG5",610,1,TRUE,0,"Control split-half B","#e59866"
"PDGFC",753,1,TRUE,0,"Control split-half B","#e59866"
"WDFY4",715,1,TRUE,0,"Control split-half B","#e59866"
"IFNGR1",565,1,TRUE,0,"Control split-half B","#e59866"
"C1QB",734,1,TRUE,0,"Control split-half B","#e59866"
"JARID2",754,1,TRUE,0,"Control split-half B","#e59866"
"VMP1",763,1,TRUE,0,"Control split-half B","#e59866"
"PPP6R3",732,1,TRUE,0,"Control split-half B","#e59866"
"DMXL2",753,1,TRUE,0,"Control split-half B","#e59866"
"GPHN",759,1,TRUE,0,"Control split-half B","#e59866"
"SERPINE1",660,1,TRUE,0,"Control split-half B","#e59866"
"CACNA1D",737,1,TRUE,0,"Control split-half B","#e59866"
"TENT2",690,1,TRUE,0,"Control split-half B","#e59866"
"PSMA1",383,1,TRUE,0,"Control split-half B","#e59866"
"SMARCA2",340,1,TRUE,0,"Control split-half B","#e59866"
"SIPA1L2",748,1,TRUE,0,"Control split-half B","#e59866"
"EDA",699,4,TRUE,0.00429184549356223,"Control split-half B","#e59866"
"BBS9",690,1,TRUE,0,"Control split-half B","#e59866"
"PLCL2",708,1,TRUE,0,"Control split-half B","#e59866"
"CCDC18-AS1",718,1,TRUE,0,"Control split-half B","#e59866"
"CTBP2",698,1,TRUE,0,"Control split-half B","#e59866"
"PPARD",776,1,TRUE,0,"Control split-half B","#e59866"
"LY86",703,1,TRUE,0,"Control split-half B","#e59866"
"TLN2",757,1,TRUE,0,"Control split-half B","#e59866"
"RBM6",627,1,TRUE,0,"Control split-half B","#e59866"
"SLC44A1",706,1,TRUE,0,"Control split-half B","#e59866"
"NFAT5",476,1,TRUE,0,"Control split-half B","#e59866"
"CHSY1",779,1,TRUE,0,"Control split-half B","#e59866"
"SPECC1",706,1,TRUE,0,"Control split-half B","#e59866"
"MYO5A",776,1,TRUE,0,"Control split-half B","#e59866"
"HIST1H2AC",769,1,TRUE,0,"Control split-half B","#e59866"
"PUM2",437,1,TRUE,0,"Control split-half B","#e59866"
"RIN2",664,1,TRUE,0,"Control split-half B","#e59866"
"CDK13",661,1,TRUE,0,"Control split-half B","#e59866"
"BASP1",761,1,TRUE,0,"Control split-half B","#e59866"
"EVI5",709,1,TRUE,0,"Control split-half B","#e59866"
"SDCBP",765,1,TRUE,0,"Control split-half B","#e59866"
"EML4",763,1,TRUE,0,"Control split-half B","#e59866"
"SLC39A11",517,1,TRUE,0,"Control split-half B","#e59866"
"KDM4C",557,1,TRUE,0,"Control split-half B","#e59866"
"RGL1",776,1,TRUE,0,"Control split-half B","#e59866"
"CPEB4",772,1,TRUE,0,"Control split-half B","#e59866"
"CTSD",752,1,TRUE,0,"Control split-half B","#e59866"
"MARCH3",660,1,TRUE,0,"Control split-half B","#e59866"
"UGCG",661,1,TRUE,0,"Control split-half B","#e59866"
"CHST15",655,1,TRUE,0,"Control split-half B","#e59866"
"LAPTM5",668,1,TRUE,0,"Control split-half B","#e59866"
"ZMYM2",700,1,TRUE,0,"Control split-half B","#e59866"
"FNIP1",705,1,TRUE,0,"Control split-half B","#e59866"
"IGF1R",711,1,TRUE,0,"Control split-half B","#e59866"
"SGMS1",755,1,TRUE,0,"Control split-half B","#e59866"
"SPPL3",721,1,TRUE,0,"Control split-half B","#e59866"
"MLLT10",682,1,TRUE,0,"Control split-half B","#e59866"
"PHACTR2",678,1,TRUE,0,"Control split-half B","#e59866"
"ZNF148",557,1,TRUE,0,"Control split-half B","#e59866"
"KMT2E",594,1,TRUE,0,"Control split-half B","#e59866"
"TET2",433,1,TRUE,0,"Control split-half B","#e59866"
"ARID5B",706,1,TRUE,0,"Control split-half B","#e59866"
"GMDS-DT",566,1,TRUE,0,"Control split-half B","#e59866"
"RASGEF1C",762,1,TRUE,0,"Control split-half B","#e59866"
"UBR5",756,1,TRUE,0,"Control split-half B","#e59866"
"TNPO1",579,1,TRUE,0,"Control split-half B","#e59866"
"CD86",758,1,TRUE,0,"Control split-half B","#e59866"
"KIAA1109",668,6,TRUE,0.00748502994011976,"Control split-half B","#e59866"
"P2RY12",763,1,TRUE,0,"Control split-half B","#e59866"
"OSBPL8",542,1,TRUE,0,"Control split-half B","#e59866"
"HNRNPC",626,1,TRUE,0,"Control split-half B","#e59866"
"MAP3K2",639,1,TRUE,0,"Control split-half B","#e59866"
"AC087564.1",721,1,TRUE,0,"Control split-half B","#e59866"
"SAMD12",749,1,TRUE,0,"Control split-half B","#e59866"
"ITGAV",765,1,TRUE,0,"Control split-half B","#e59866"
"UBXN2B",719,1,TRUE,0,"Control split-half B","#e59866"
"GK",752,1,TRUE,0,"Control split-half B","#e59866"
"GALNT10",675,1,TRUE,0,"Control split-half B","#e59866"
"ITSN2",507,2,TRUE,0.0019723865877712,"Control split-half B","#e59866"
"IFI44L",772,1,TRUE,0,"Control split-half B","#e59866"
"IQCJ-SCHIP1",559,9,TRUE,0.0143112701252236,"Control split-half B","#e59866"
"PTPN2",770,1,TRUE,0,"Control split-half B","#e59866"
"CTNND1",532,1,TRUE,0,"Control split-half B","#e59866"
"SCAF11",519,1,TRUE,0,"Control split-half B","#e59866"
"TBC1D12",712,1,TRUE,0,"Control split-half B","#e59866"
"TTC3",543,1,TRUE,0,"Control split-half B","#e59866"
"SNX13",756,1,TRUE,0,"Control split-half B","#e59866"
"SRPK2",571,1,TRUE,0,"Control split-half B","#e59866"
"RAB1A",734,1,TRUE,0,"Control split-half B","#e59866"
"KDM2A",622,14,TRUE,0.0209003215434084,"Control split-half B","#e59866"
"TTC17",531,7,TRUE,0.0112994350282486,"Control split-half B","#e59866"
"PTEN",708,1,TRUE,0,"Control split-half B","#e59866"
"JAK1",749,1,TRUE,0,"Control split-half B","#e59866"
"BHLHE41",729,1,TRUE,0,"Control split-half B","#e59866"
"VPS8",716,1,TRUE,0,"Control split-half B","#e59866"
"ALPK1",723,1,TRUE,0,"Control split-half B","#e59866"
"GPD2",741,1,TRUE,0,"Control split-half B","#e59866"
"PTK2",678,1,TRUE,0,"Control split-half B","#e59866"
"IL13RA1",409,1,TRUE,0,"Control split-half B","#e59866"
"ITFG1",224,1,TRUE,0,"Control split-half B","#e59866"
"CHD7",565,1,TRUE,0,"Control split-half B","#e59866"
"KDM6A",436,1,TRUE,0,"Control split-half B","#e59866"
"ITPR1",696,1,TRUE,0,"Control split-half B","#e59866"
"CHD1",758,1,TRUE,0,"Control split-half B","#e59866"
"MAP4K3",572,1,TRUE,0,"Control split-half B","#e59866"
"SUCLG2",510,1,TRUE,0,"Control split-half B","#e59866"
"HELZ",738,7,TRUE,0.00813008130081301,"Control split-half B","#e59866"
"CLASP2",766,1,TRUE,0,"Control split-half B","#e59866"
"HERC1",730,7,TRUE,0.00821917808219178,"Control split-half B","#e59866"
"FAM168A",697,1,TRUE,0,"Control split-half B","#e59866"
"CELF1",737,1,TRUE,0,"Control split-half B","#e59866"
"CEP350",729,1,TRUE,0,"Control split-half B","#e59866"
"H2AFY",696,1,TRUE,0,"Control split-half B","#e59866"
"IRS2",756,1,TRUE,0,"Control split-half B","#e59866"
"RBMS1",781,1,TRUE,0,"Control split-half B","#e59866"
"WASHC4",707,1,TRUE,0,"Control split-half B","#e59866"
"SPIRE1",725,1,TRUE,0,"Control split-half B","#e59866"
"NLK",758,1,TRUE,0,"Control split-half B","#e59866"
"TANK",606,1,TRUE,0,"Control split-half B","#e59866"
"GRAMD1B",713,1,TRUE,0,"Control split-half B","#e59866"
"SLC2A13",542,1,TRUE,0,"Control split-half B","#e59866"
"SLA",745,1,TRUE,0,"Control split-half B","#e59866"
"MAF",772,1,TRUE,0,"Control split-half B","#e59866"
"SLC25A37",709,1,TRUE,0,"Control split-half B","#e59866"
"PPP1R12A",614,1,TRUE,0,"Control split-half B","#e59866"
"CERT1",719,1,TRUE,0,"Control split-half B","#e59866"
"ZDHHC14",604,1,TRUE,0,"Control split-half B","#e59866"
"PCCA",481,1,TRUE,0,"Control split-half B","#e59866"
"ARHGAP18",762,1,TRUE,0,"Control split-half B","#e59866"
"PDE4D",755,1,TRUE,0,"Control split-half B","#e59866"
"HCLS1",380,1,TRUE,0,"Control split-half B","#e59866"
"ABI1",694,1,TRUE,0,"Control split-half B","#e59866"
"FARS2",567,1,TRUE,0,"Control split-half B","#e59866"
"SENP6",716,1,TRUE,0,"Control split-half B","#e59866"
"PNISR",728,1,TRUE,0,"Control split-half B","#e59866"
"INPP4A",758,1,TRUE,0,"Control split-half B","#e59866"
"GSN",753,1,TRUE,0,"Control split-half B","#e59866"
"KLHL6",680,1,TRUE,0,"Control split-half B","#e59866"
"ARHGAP25",768,1,TRUE,0,"Control split-half B","#e59866"
"UTY",759,1,TRUE,0,"Control split-half B","#e59866"
"CTNNB1",701,1,TRUE,0,"Control split-half B","#e59866"
"SETX",480,1,TRUE,0,"Control split-half B","#e59866"
"SCFD2",696,1,TRUE,0,"Control split-half B","#e59866"
"MSI2",758,1,TRUE,0,"Control split-half B","#e59866"
"RAPGEF6",678,1,TRUE,0,"Control split-half B","#e59866"
"MYO1D",710,1,TRUE,0,"Control split-half B","#e59866"
"CIITA",404,3,TRUE,0.00495049504950495,"Control split-half B","#e59866"
"SRGAP3",737,1,TRUE,0,"Control split-half B","#e59866"
"BPTF",690,1,TRUE,0,"Control split-half B","#e59866"
"GNB1",687,1,TRUE,0,"Control split-half B","#e59866"
"SOS1",693,1,TRUE,0,"Control split-half B","#e59866"
"MAPKAP1",503,1,TRUE,0,"Control split-half B","#e59866"
"CDK14",751,1,TRUE,0,"Control split-half B","#e59866"
"TMEM65",634,1,TRUE,0,"Control split-half B","#e59866"
"UBL3",697,1,TRUE,0,"Control split-half B","#e59866"
"WSB1",753,1,TRUE,0,"Control split-half B","#e59866"
"ASTN2",547,6,TRUE,0.00914076782449726,"Control split-half B","#e59866"
"PRRC2C",474,1,TRUE,0,"Control split-half B","#e59866"
"ZEB1",710,1,TRUE,0,"Control split-half B","#e59866"
"BRAF",460,1,TRUE,0,"Control split-half B","#e59866"
"UBE2D3",714,1,TRUE,0,"Control split-half B","#e59866"
"RNF213",697,1,TRUE,0,"Control split-half B","#e59866"
"SKI",759,1,TRUE,0,"Control split-half B","#e59866"
"PTBP3",478,1,TRUE,0,"Control split-half B","#e59866"
"MS4A6A",776,6,TRUE,0.00644329896907216,"Control split-half B","#e59866"
"DCAF6",692,1,TRUE,0,"Control split-half B","#e59866"
"BRWD1",566,1,TRUE,0,"Control split-half B","#e59866"
"ASCC3",564,1,TRUE,0,"Control split-half B","#e59866"
"KIF16B",652,1,TRUE,0,"Control split-half B","#e59866"
"SMURF2",687,1,TRUE,0,"Control split-half B","#e59866"
"UBE2E1",649,1,TRUE,0,"Control split-half B","#e59866"
"R3HDM2",570,1,TRUE,0,"Control split-half B","#e59866"
"SMCHD1",680,1,TRUE,0,"Control split-half B","#e59866"
"APBA1",718,1,TRUE,0,"Control split-half B","#e59866"
"DENND4A",650,1,TRUE,0,"Control split-half B","#e59866"
"ARID4B",392,1,TRUE,0,"Control split-half B","#e59866"
"TBC1D4",760,1,TRUE,0,"Control split-half B","#e59866"
"ARHGAP12",743,1,TRUE,0,"Control split-half B","#e59866"
"SPATA13",757,1,TRUE,0,"Control split-half B","#e59866"
"LCORL",598,1,TRUE,0,"Control split-half B","#e59866"
"NEK7",761,1,TRUE,0,"Control split-half B","#e59866"
"UST",728,1,TRUE,0,"Control split-half B","#e59866"
"SCAPER",142,1,TRUE,0,"Control split-half B","#e59866"
"ARID2",581,1,TRUE,0,"Control split-half B","#e59866"
"GLS",625,1,TRUE,0,"Control split-half B","#e59866"
"ACYP2",703,1,TRUE,0,"Control split-half B","#e59866"
"DLG1",768,1,TRUE,0,"Control split-half B","#e59866"
"MAN1C1",697,1,TRUE,0,"Control split-half B","#e59866"
"STAU2",731,1,TRUE,0,"Control split-half B","#e59866"
"TSPAN14",758,1,TRUE,0,"Control split-half B","#e59866"
"TRHDE",582,1,TRUE,0,"Control split-half B","#e59866"
"BMPR2",676,1,TRUE,0,"Control split-half B","#e59866"
"LINC01473",603,1,TRUE,0,"Control split-half B","#e59866"
"TRPM2",534,1,TRUE,0,"Control split-half B","#e59866"
"LINC01091",767,1,TRUE,0,"Control split-half B","#e59866"
"LRRC8D",701,1,TRUE,0,"Control split-half B","#e59866"
"XPR1",713,1,TRUE,0,"Control split-half B","#e59866"
"PLSCR1",719,1,TRUE,0,"Control split-half B","#e59866"
"IFNGR2",647,1,TRUE,0,"Control split-half B","#e59866"
"NBEA",644,1,TRUE,0,"Control split-half B","#e59866"
"PELI2",683,1,TRUE,0,"Control split-half B","#e59866"
"SLC25A13",592,1,TRUE,0,"Control split-half B","#e59866"
"MARK3",558,1,TRUE,0,"Control split-half B","#e59866"
"TIAM1",736,1,TRUE,0,"Control split-half B","#e59866"
"RICTOR",764,1,TRUE,0,"Control split-half B","#e59866"
"ZNF644",715,1,TRUE,0,"Control split-half B","#e59866"
"MIR181A1HG",737,1,TRUE,0,"Control split-half B","#e59866"
"RASSF3",768,1,TRUE,0,"Control split-half B","#e59866"
"SLC22A23",741,1,TRUE,0,"Control split-half B","#e59866"
"ERC2",779,1,TRUE,0,"Control split-half B","#e59866"
"CSF2RA",743,1,TRUE,0,"Control split-half B","#e59866"
"UBE2K",559,1,TRUE,0,"Control split-half B","#e59866"
"MYO1F",729,1,TRUE,0,"Control split-half B","#e59866"
"KAT6A",728,1,TRUE,0,"Control split-half B","#e59866"
"MRTFA",569,1,TRUE,0,"Control split-half B","#e59866"
"SMAD2",511,1,TRUE,0,"Control split-half B","#e59866"
"MVB12B",605,1,TRUE,0,"Control split-half B","#e59866"
"NR3C2",690,1,TRUE,0,"Control split-half B","#e59866"
"SRRM2",635,1,TRUE,0,"Control split-half B","#e59866"
"TFRC",769,1,TRUE,0,"Control split-half B","#e59866"
"STAT3",759,1,TRUE,0,"Control split-half B","#e59866"
"CYBB",673,1,TRUE,0,"Control split-half B","#e59866"
"SETD2",95,1,TRUE,0,"Control split-half B","#e59866"
"EVL",673,1,TRUE,0,"Control split-half B","#e59866"
"HDAC8",435,1,TRUE,0,"Control split-half B","#e59866"
"PPM1L",702,1,TRUE,0,"Control split-half B","#e59866"
"REV3L",740,1,TRUE,0,"Control split-half B","#e59866"
"BLNK",733,1,TRUE,0,"Control split-half B","#e59866"
"VOPP1",509,1,TRUE,0,"Control split-half B","#e59866"
"ANK2",730,1,TRUE,0,"Control split-half B","#e59866"
"PARP14",741,1,TRUE,0,"Control split-half B","#e59866"
"CPEB3",707,1,TRUE,0,"Control split-half B","#e59866"
"HNRNPU",529,1,TRUE,0,"Control split-half B","#e59866"
"ITGAX",755,1,TRUE,0,"Control split-half B","#e59866"
"HNRNPA2B1",333,1,TRUE,0,"Control split-half B","#e59866"
"POU2F1",598,1,TRUE,0,"Control split-half B","#e59866"
"TUT7",487,1,TRUE,0,"Control split-half B","#e59866"
"UBE2W",750,1,TRUE,0,"Control split-half B","#e59866"
"OSBPL1A",762,1,TRUE,0,"Control split-half B","#e59866"
"TRIP12",709,1,TRUE,0,"Control split-half B","#e59866"
"ZMAT3",294,1,TRUE,0,"Control split-half B","#e59866"
"GMDS",550,1,TRUE,0,"Control split-half B","#e59866"
"CRADD",552,1,TRUE,0,"Control split-half B","#e59866"
"SWAP70",702,1,TRUE,0,"Control split-half B","#e59866"
"WDFY2",728,1,TRUE,0,"Control split-half B","#e59866"
"ARID1A",659,1,TRUE,0,"Control split-half B","#e59866"
"CFLAR",734,1,TRUE,0,"Control split-half B","#e59866"
"ARIH1",655,1,TRUE,0,"Control split-half B","#e59866"
"PHC3",663,1,TRUE,0,"Control split-half B","#e59866"
"PPP2R5C",670,1,TRUE,0,"Control split-half B","#e59866"
"CSNK1A1",741,1,TRUE,0,"Control split-half B","#e59866"
"PDS5B",457,1,TRUE,0,"Control split-half B","#e59866"
"WDR7",707,1,TRUE,0,"Control split-half B","#e59866"
"CNOT2",637,1,TRUE,0,"Control split-half B","#e59866"
"THADA",639,2,TRUE,0.00156494522691706,"Control split-half B","#e59866"
"SSH1",605,14,TRUE,0.0214876033057851,"Control split-half B","#e59866"
"GSAP",620,1,TRUE,0,"Control split-half B","#e59866"
"PABPC1",674,1,TRUE,0,"Control split-half B","#e59866"
"TREM2",323,1,TRUE,0,"Control split-half B","#e59866"
"TYROBP",526,1,TRUE,0,"Control split-half B","#e59866"
"CD33",729,1,TRUE,0,"Control split-half B","#e59866"
"BIN1",776,1,TRUE,0,"Control split-half B","#e59866"
"CR1",774,2,TRUE,0.00129198966408269,"Control split-half B","#e59866"
